no,month,area,year,price,loc
2177,11,전용면적 60㎡이하,2018,2261,충북
2178,11,전용면적 60㎡초과 85㎡이하,2018,2383,충북
2179,11,전용면적 85㎡초과 102㎡이하,2018,2725,충북
2180,11,전용면적 102㎡초과,2018,2689,충북
2181,11,전체,2018,2421,충남
2182,11,전용면적 60㎡이하,2018,2408,충남
2183,11,전용면적 60㎡초과 85㎡이하,2018,2412,충남
2184,11,전용면적 85㎡초과 102㎡이하,2018,2657,충남
2185,11,전용면적 102㎡초과,2018,2729,충남
2186,11,전체,2018,2343,전북
2187,11,전용면적 60㎡이하,2018,2666,전북
2188,11,전용면적 60㎡초과 85㎡이하,2018,2326,전북
2189,11,전용면적 85㎡초과 102㎡이하,2018,2636,전북
2190,11,전용면적 102㎡초과,2018,2593,전북
2191,11,전체,2018,2338,전남
2192,11,전용면적 60㎡이하,2018,2276,전남
2193,11,전용면적 60㎡초과 85㎡이하,2018,2332,전남
2194,11,전용면적 85㎡초과 102㎡이하,2018,2482,전남
2195,11,전용면적 102㎡초과,2018,2502,전남
2196,11,전체,2018,2681,경북
2197,11,전용면적 60㎡이하,2018,2548,경북
2198,11,전용면적 60㎡초과 85㎡이하,2018,2680,경북
2199,11,전용면적 85㎡초과 102㎡이하,2018,2699,경북
2200,11,전용면적 102㎡초과,2018,2884,경북
2201,11,전체,2018,2797,경남
2202,11,전용면적 60㎡이하,2018,2887,경남
2203,11,전용면적 60㎡초과 85㎡이하,2018,2781,경남
2204,11,전용면적 85㎡초과 102㎡이하,2018,3173,경남
2205,11,전용면적 102㎡초과,2018,2990,경남
2206,11,전체,2018,3314,제주
2207,11,전용면적 60㎡이하,2018,3804,제주
2208,11,전용면적 60㎡초과 85㎡이하,2018,3341,제주
2209,11,전용면적 85㎡초과 102㎡이하,2018,3226,제주
2210,11,전용면적 102㎡초과,2018,2990,제주
2211,12,전체,2018,7398,서울
2212,12,전용면적 60㎡이하,2018,7398,서울
2213,12,전용면적 60㎡초과 85㎡이하,2018,7890,서울
2214,12,전용면적 85㎡초과 102㎡이하,2018,6842,서울
2215,12,전용면적 102㎡초과,2018,7545,서울
2216,12,전체,2018,3548,인천
2217,12,전용면적 60㎡이하,2018,3403,인천
2218,12,전용면적 60㎡초과 85㎡이하,2018,3731,인천
2219,12,전용면적 85㎡초과 102㎡이하,2018,3492,인천
2220,12,전용면적 102㎡초과,2018,4455,인천
2221,12,전체,2018,4175,경기
2222,12,전용면적 60㎡이하,2018,4439,경기
2223,12,전용면적 60㎡초과 85㎡이하,2018,4130,경기
2224,12,전용면적 85㎡초과 102㎡이하,2018,4888,경기
2225,12,전용면적 102㎡초과,2018,4925,경기
2226,12,전체,2018,4068,부산
2227,12,전용면적 60㎡이하,2018,3778,부산
2228,12,전용면적 60㎡초과 85㎡이하,2018,4064,부산
2229,12,전용면적 85㎡초과 102㎡이하,2018,4066,부산
2230,12,전용면적 102㎡초과,2018,4293,부산
2231,12,전체,2018,3925,대구
2232,12,전용면적 60㎡이하,2018,3909,대구
2233,12,전용면적 60㎡초과 85㎡이하,2018,3918,대구
2234,12,전용면적 85㎡초과 102㎡이하,2018,3698,대구
2235,12,전용면적 102㎡초과,2018,4019,대구
2236,12,전체,2018,3284,광주
2237,12,전용면적 60㎡이하,2018,3207,광주
2238,12,전용면적 60㎡초과 85㎡이하,2018,3282,광주
2239,12,전용면적 85㎡초과 102㎡이하,2018,,광주
2240,12,전용면적 102㎡초과,2018,,광주
2241,12,전체,2018,3640,대전
2242,12,전용면적 60㎡이하,2018,,대전
2243,12,전용면적 60㎡초과 85㎡이하,2018,3632,대전
2244,12,전용면적 85㎡초과 102㎡이하,2018,,대전
2245,12,전용면적 102㎡초과,2018,4877,대전
2246,12,전체,2018,,울산
2247,12,전용면적 60㎡이하,2018,,울산
2248,12,전용면적 60㎡초과 85㎡이하,2018,,울산
2249,12,전용면적 85㎡초과 102㎡이하,2018,,울산
2250,12,전용면적 102㎡초과,2018,,울산
2251,12,전체,2018,3055,세종
2252,12,전용면적 60㎡이하,2018,3064,세종
2253,12,전용면적 60㎡초과 85㎡이하,2018,3063,세종
2254,12,전용면적 85㎡초과 102㎡이하,2018,3155,세종
2255,12,전용면적 102㎡초과,2018,2990,세종
2256,12,전체,2018,2326,강원
2257,12,전용면적 60㎡이하,2018,2452,강원
2258,12,전용면적 60㎡초과 85㎡이하,2018,2319,강원
2259,12,전용면적 85㎡초과 102㎡이하,2018,2865,강원
2260,12,전용면적 102㎡초과,2018,2387,강원
2261,12,전체,2018,2367,충북
2262,12,전용면적 60㎡이하,2018,2261,충북
2263,12,전용면적 60㎡초과 85㎡이하,2018,2383,충북
2264,12,전용면적 85㎡초과 102㎡이하,2018,2725,충북
2265,12,전용면적 102㎡초과,2018,2689,충북
2266,12,전체,2018,2415,충남
2267,12,전용면적 60㎡이하,2018,2408,충남
2268,12,전용면적 60㎡초과 85㎡이하,2018,2394,충남
2269,12,전용면적 85㎡초과 102㎡이하,2018,2657,충남
2270,12,전용면적 102㎡초과,2018,2729,충남
2271,12,전체,2018,2380,전북
2272,12,전용면적 60㎡이하,2018,2666,전북
2273,12,전용면적 60㎡초과 85㎡이하,2018,2365,전북
2274,12,전용면적 85㎡초과 102㎡이하,2018,3052,전북
2275,12,전용면적 102㎡초과,2018,2651,전북
2276,12,전체,2018,2389,전남
2277,12,전용면적 60㎡이하,2018,2152,전남
2278,12,전용면적 60㎡초과 85㎡이하,2018,2381,전남
2279,12,전용면적 85㎡초과 102㎡이하,2018,2482,전남
2280,12,전용면적 102㎡초과,2018,2633,전남
2281,12,전체,2018,2681,경북
2282,12,전용면적 60㎡이하,2018,2548,경북
2283,12,전용면적 60㎡초과 85㎡이하,2018,2680,경북
2284,12,전용면적 85㎡초과 102㎡이하,2018,2699,경북
2285,12,전용면적 102㎡초과,2018,2884,경북
2286,12,전체,2018,2932,경남
2287,12,전용면적 60㎡이하,2018,2887,경남
2288,12,전용면적 60㎡초과 85㎡이하,2018,2914,경남
2289,12,전용면적 85㎡초과 102㎡이하,2018,3173,경남
2290,12,전용면적 102㎡초과,2018,3703,경남
2291,12,전체,2018,3424,제주
2292,12,전용면적 60㎡이하,2018,3804,제주
2293,12,전용면적 60㎡초과 85㎡이하,2018,3504,제주
2294,12,전용면적 85㎡초과 102㎡이하,2018,3226,제주
2295,12,전용면적 102㎡초과,2018,2952,제주
2296,1,전체,2017,6450,서울
2297,1,전용면적 60㎡이하,2017,6662,서울
2298,1,전용면적 60㎡초과 85㎡이하,2017,6500,서울
2299,1,전용면적 85㎡초과 102㎡이하,2017,7030,서울
2300,1,전용면적 102㎡초과,2017,6771,서울
2301,1,전체,2017,3132,인천
2302,1,전용면적 60㎡이하,2017,3181,인천
2303,1,전용면적 60㎡초과 85㎡이하,2017,3137,인천
2304,1,전용면적 85㎡초과 102㎡이하,2017,3275,인천
2305,1,전용면적 102㎡초과,2017,4201,인천
2306,1,전체,2017,3554,경기
2307,1,전용면적 60㎡이하,2017,3609,경기
2308,1,전용면적 60㎡초과 85㎡이하,2017,3508,경기
2309,1,전용면적 85㎡초과 102㎡이하,2017,3360,경기
2310,1,전용면적 102㎡초과,2017,4229,경기
2311,1,전체,2017,3244,부산
2312,1,전용면적 60㎡이하,2017,3030,부산
2313,1,전용면적 60㎡초과 85㎡이하,2017,3240,부산
2314,1,전용면적 85㎡초과 102㎡이하,2017,3354,부산
2315,1,전용면적 102㎡초과,2017,4214,부산
2316,1,전체,2017,3121,대구
2317,1,전용면적 60㎡이하,2017,3608,대구
2318,1,전용면적 60㎡초과 85㎡이하,2017,3129,대구
2319,1,전용면적 85㎡초과 102㎡이하,2017,3045,대구
2320,1,전용면적 102㎡초과,2017,5014,대구
2321,1,전체,2017,2778,광주
2322,1,전용면적 60㎡이하,2017,2557,광주
2323,1,전용면적 60㎡초과 85㎡이하,2017,2790,광주
2324,1,전용면적 85㎡초과 102㎡이하,2017,2817,광주
2325,1,전용면적 102㎡초과,2017,3273,광주
2326,1,전체,2017,2685,대전
2327,1,전용면적 60㎡이하,2017,2671,대전
2328,1,전용면적 60㎡초과 85㎡이하,2017,2660,대전
2329,1,전용면적 85㎡초과 102㎡이하,2017,2600,대전
2330,1,전용면적 102㎡초과,2017,4328,대전
2331,1,전체,2017,3260,울산
2332,1,전용면적 60㎡이하,2017,2858,울산
2333,1,전용면적 60㎡초과 85㎡이하,2017,3272,울산
2334,1,전용면적 85㎡초과 102㎡이하,2017,,울산
2335,1,전용면적 102㎡초과,2017,3177,울산
2336,1,전체,2017,2705,세종
2337,1,전용면적 60㎡이하,2017,2769,세종
2338,1,전용면적 60㎡초과 85㎡이하,2017,2706,세종
2339,1,전용면적 85㎡초과 102㎡이하,2017,2676,세종
2340,1,전용면적 102㎡초과,2017,2673,세종
2341,1,전체,2017,2085,강원
2342,1,전용면적 60㎡이하,2017,2084,강원
2343,1,전용면적 60㎡초과 85㎡이하,2017,2083,강원
2344,1,전용면적 85㎡초과 102㎡이하,2017,2213,강원
2345,1,전용면적 102㎡초과,2017,2246,강원
2346,1,전체,2017,2105,충북
2347,1,전용면적 60㎡이하,2017,2142,충북
2348,1,전용면적 60㎡초과 85㎡이하,2017,2124,충북
2349,1,전용면적 85㎡초과 102㎡이하,2017,2855,충북
2350,1,전용면적 102㎡초과,2017,2362,충북
2351,1,전체,2017,2235,충남
2352,1,전용면적 60㎡이하,2017,2335,충남
2353,1,전용면적 60㎡초과 85㎡이하,2017,2236,충남
2354,1,전용면적 85㎡초과 102㎡이하,2017,2963,충남
2355,1,전용면적 102㎡초과,2017,2679,충남
2356,1,전체,2017,2006,전북
2357,1,전용면적 60㎡이하,2017,2315,전북
2358,1,전용면적 60㎡초과 85㎡이하,2017,2004,전북
2359,1,전용면적 85㎡초과 102㎡이하,2017,2305,전북
2360,1,전용면적 102㎡초과,2017,2321,전북
2361,1,전체,2017,2078,전남
2362,1,전용면적 60㎡이하,2017,2058,전남
2363,1,전용면적 60㎡초과 85㎡이하,2017,2074,전남
2364,1,전용면적 85㎡초과 102㎡이하,2017,2467,전남
2365,1,전용면적 102㎡초과,2017,2319,전남
2366,1,전체,2017,2312,경북
2367,1,전용면적 60㎡이하,2017,2328,경북
2368,1,전용면적 60㎡초과 85㎡이하,2017,2315,경북
2369,1,전용면적 85㎡초과 102㎡이하,2017,2690,경북
2370,1,전용면적 102㎡초과,2017,2540,경북
2371,1,전체,2017,2390,경남
2372,1,전용면적 60㎡이하,2017,2478,경남
2373,1,전용면적 60㎡초과 85㎡이하,2017,2382,경남
2374,1,전용면적 85㎡초과 102㎡이하,2017,2872,경남
2375,1,전용면적 102㎡초과,2017,2623,경남
2376,1,전체,2017,3124,제주
2377,1,전용면적 60㎡이하,2017,4091,제주
2378,1,전용면적 60㎡초과 85㎡이하,2017,3036,제주
2379,1,전용면적 85㎡초과 102㎡이하,2017,3157,제주
2380,1,전용면적 102㎡초과,2017,3082,제주
2381,2,전체,2017,6464,서울
2382,2,전용면적 60㎡이하,2017,6668,서울
2383,2,전용면적 60㎡초과 85㎡이하,2017,6522,서울
2384,2,전용면적 85㎡초과 102㎡이하,2017,6655,서울
2385,2,전용면적 102㎡초과,2017,6893,서울
2386,2,전체,2017,3167,인천
2387,2,전용면적 60㎡이하,2017,3197,인천
2388,2,전용면적 60㎡초과 85㎡이하,2017,3171,인천
2389,2,전용면적 85㎡초과 102㎡이하,2017,3275,인천
2390,2,전용면적 102㎡초과,2017,4201,인천
2391,2,전체,2017,3607,경기
2392,2,전용면적 60㎡이하,2017,3652,경기
2393,2,전용면적 60㎡초과 85㎡이하,2017,3562,경기
2394,2,전용면적 85㎡초과 102㎡이하,2017,3454,경기
2395,2,전용면적 102㎡초과,2017,4296,경기
2396,2,전체,2017,3243,부산
2397,2,전용면적 60㎡이하,2017,3030,부산
2398,2,전용면적 60㎡초과 85㎡이하,2017,3239,부산
2399,2,전용면적 85㎡초과 102㎡이하,2017,3354,부산
2400,2,전용면적 102㎡초과,2017,4214,부산
2401,2,전체,2017,3158,대구
2402,2,전용면적 60㎡이하,2017,3608,대구
2403,2,전용면적 60㎡초과 85㎡이하,2017,3167,대구
2404,2,전용면적 85㎡초과 102㎡이하,2017,3045,대구
2405,2,전용면적 102㎡초과,2017,5014,대구
2406,2,전체,2017,2778,광주
2407,2,전용면적 60㎡이하,2017,2557,광주
2408,2,전용면적 60㎡초과 85㎡이하,2017,2790,광주
2409,2,전용면적 85㎡초과 102㎡이하,2017,2817,광주
2410,2,전용면적 102㎡초과,2017,3273,광주
2411,2,전체,2017,2721,대전
2412,2,전용면적 60㎡이하,2017,2776,대전
2413,2,전용면적 60㎡초과 85㎡이하,2017,2681,대전
2414,2,전용면적 85㎡초과 102㎡이하,2017,2600,대전
2415,2,전용면적 102㎡초과,2017,4328,대전
2416,2,전체,2017,3263,울산
2417,2,전용면적 60㎡이하,2017,2858,울산
2418,2,전용면적 60㎡초과 85㎡이하,2017,3274,울산
2419,2,전용면적 85㎡초과 102㎡이하,2017,,울산
2420,2,전용면적 102㎡초과,2017,3177,울산
2421,2,전체,2017,2705,세종
2422,2,전용면적 60㎡이하,2017,2769,세종
2423,2,전용면적 60㎡초과 85㎡이하,2017,2706,세종
2424,2,전용면적 85㎡초과 102㎡이하,2017,2676,세종
2425,2,전용면적 102㎡초과,2017,2673,세종
2426,2,전체,2017,2090,강원
2427,2,전용면적 60㎡이하,2017,2082,강원
2428,2,전용면적 60㎡초과 85㎡이하,2017,2090,강원
2429,2,전용면적 85㎡초과 102㎡이하,2017,2221,강원
2430,2,전용면적 102㎡초과,2017,2251,강원
2431,2,전체,2017,2044,충북
2432,2,전용면적 60㎡이하,2017,2049,충북
2433,2,전용면적 60㎡초과 85㎡이하,2017,2061,충북
2434,2,전용면적 85㎡초과 102㎡이하,2017,2855,충북
2435,2,전용면적 102㎡초과,2017,2358,충북
2436,2,전체,2017,2236,충남
2437,2,전용면적 60㎡이하,2017,2335,충남
2438,2,전용면적 60㎡초과 85㎡이하,2017,2238,충남
2439,2,전용면적 85㎡초과 102㎡이하,2017,2963,충남
2440,2,전용면적 102㎡초과,2017,2679,충남
2441,2,전체,2017,2009,전북
2442,2,전용면적 60㎡이하,2017,2346,전북
2443,2,전용면적 60㎡초과 85㎡이하,2017,1987,전북
2444,2,전용면적 85㎡초과 102㎡이하,2017,2305,전북
2445,2,전용면적 102㎡초과,2017,2300,전북
2446,2,전체,2017,2093,전남
2447,2,전용면적 60㎡이하,2017,2058,전남
2448,2,전용면적 60㎡초과 85㎡이하,2017,2096,전남
2449,2,전용면적 85㎡초과 102㎡이하,2017,2467,전남
2450,2,전용면적 102㎡초과,2017,2319,전남
2451,2,전체,2017,2307,경북
2452,2,전용면적 60㎡이하,2017,2340,경북
2453,2,전용면적 60㎡초과 85㎡이하,2017,2306,경북
2454,2,전용면적 85㎡초과 102㎡이하,2017,2690,경북
2455,2,전용면적 102㎡초과,2017,2540,경북
2456,2,전체,2017,2384,경남
2457,2,전용면적 60㎡이하,2017,2575,경남
2458,2,전용면적 60㎡초과 85㎡이하,2017,2375,경남
2459,2,전용면적 85㎡초과 102㎡이하,2017,2872,경남
2460,2,전용면적 102㎡초과,2017,2716,경남
2461,2,전체,2017,3134,제주
2462,2,전용면적 60㎡이하,2017,4038,제주
2463,2,전용면적 60㎡초과 85㎡이하,2017,3042,제주
2464,2,전용면적 85㎡초과 102㎡이하,2017,3157,제주
2465,2,전용면적 102㎡초과,2017,3082,제주
2466,3,전체,2017,6370,서울
2467,3,전용면적 60㎡이하,2017,6570,서울
2468,3,전용면적 60㎡초과 85㎡이하,2017,6420,서울
2469,3,전용면적 85㎡초과 102㎡이하,2017,6457,서울
2470,3,전용면적 102㎡초과,2017,6709,서울
2471,3,전체,2017,3179,인천
2472,3,전용면적 60㎡이하,2017,3268,인천
2473,3,전용면적 60㎡초과 85㎡이하,2017,3177,인천
2474,3,전용면적 85㎡초과 102㎡이하,2017,3275,인천
2475,3,전용면적 102㎡초과,2017,4201,인천
2476,3,전체,2017,3632,경기
2477,3,전용면적 60㎡이하,2017,3773,경기
2478,3,전용면적 60㎡초과 85㎡이하,2017,3585,경기
2479,3,전용면적 85㎡초과 102㎡이하,2017,3527,경기
2480,3,전용면적 102㎡초과,2017,4321,경기
2481,3,전체,2017,3290,부산
2482,3,전용면적 60㎡이하,2017,3123,부산
2483,3,전용면적 60㎡초과 85㎡이하,2017,3273,부산
2484,3,전용면적 85㎡초과 102㎡이하,2017,3354,부산
2485,3,전용면적 102㎡초과,2017,3931,부산
2486,3,전체,2017,3200,대구
2487,3,전용면적 60㎡이하,2017,3848,대구
2488,3,전용면적 60㎡초과 85㎡이하,2017,3208,대구
2489,3,전용면적 85㎡초과 102㎡이하,2017,3216,대구
2490,3,전용면적 102㎡초과,2017,5014,대구
2491,3,전체,2017,2783,광주
2492,3,전용면적 60㎡이하,2017,2448,광주
2493,3,전용면적 60㎡초과 85㎡이하,2017,2798,광주
2494,3,전용면적 85㎡초과 102㎡이하,2017,2817,광주
2495,3,전용면적 102㎡초과,2017,3273,광주
2496,3,전체,2017,2721,대전
2497,3,전용면적 60㎡이하,2017,2776,대전
2498,3,전용면적 60㎡초과 85㎡이하,2017,2681,대전
2499,3,전용면적 85㎡초과 102㎡이하,2017,2600,대전
2500,3,전용면적 102㎡초과,2017,4328,대전
2501,3,전체,2017,3263,울산
2502,3,전용면적 60㎡이하,2017,2858,울산
2503,3,전용면적 60㎡초과 85㎡이하,2017,3274,울산
2504,3,전용면적 85㎡초과 102㎡이하,2017,,울산
2505,3,전용면적 102㎡초과,2017,3177,울산
2506,3,전체,2017,2705,세종
2507,3,전용면적 60㎡이하,2017,2769,세종
2508,3,전용면적 60㎡초과 85㎡이하,2017,2706,세종
2509,3,전용면적 85㎡초과 102㎡이하,2017,2676,세종
2510,3,전용면적 102㎡초과,2017,2673,세종
2511,3,전체,2017,2068,강원
2512,3,전용면적 60㎡이하,2017,2072,강원
2513,3,전용면적 60㎡초과 85㎡이하,2017,2070,강원
2514,3,전용면적 85㎡초과 102㎡이하,2017,2221,강원
2515,3,전용면적 102㎡초과,2017,2251,강원
2516,3,전체,2017,1976,충북
2517,3,전용면적 60㎡이하,2017,2155,충북
2518,3,전용면적 60㎡초과 85㎡이하,2017,1983,충북
2519,3,전용면적 85㎡초과 102㎡이하,2017,2855,충북
2520,3,전용면적 102㎡초과,2017,2358,충북
2521,3,전체,2017,2237,충남
2522,3,전용면적 60㎡이하,2017,2335,충남
2523,3,전용면적 60㎡초과 85㎡이하,2017,2239,충남
2524,3,전용면적 85㎡초과 102㎡이하,2017,2963,충남
2525,3,전용면적 102㎡초과,2017,2679,충남
2526,3,전체,2017,2044,전북
2527,3,전용면적 60㎡이하,2017,2350,전북
2528,3,전용면적 60㎡초과 85㎡이하,2017,2040,전북
2529,3,전용면적 85㎡초과 102㎡이하,2017,2321,전북
2530,3,전용면적 102㎡초과,2017,2315,전북
2531,3,전체,2017,2090,전남
2532,3,전용면적 60㎡이하,2017,2151,전남
2533,3,전용면적 60㎡초과 85㎡이하,2017,2094,전남
2534,3,전용면적 85㎡초과 102㎡이하,2017,2379,전남
2535,3,전용면적 102㎡초과,2017,2307,전남
2536,3,전체,2017,2291,경북
2537,3,전용면적 60㎡이하,2017,2342,경북
2538,3,전용면적 60㎡초과 85㎡이하,2017,2286,경북
2539,3,전용면적 85㎡초과 102㎡이하,2017,2690,경북
2540,3,전용면적 102㎡초과,2017,2606,경북
2541,3,전체,2017,2407,경남
2542,3,전용면적 60㎡이하,2017,2520,경남
2543,3,전용면적 60㎡초과 85㎡이하,2017,2397,경남
2544,3,전용면적 85㎡초과 102㎡이하,2017,2872,경남
2545,3,전용면적 102㎡초과,2017,2657,경남
2546,3,전체,2017,3097,제주
2547,3,전용면적 60㎡이하,2017,4038,제주
2548,3,전용면적 60㎡초과 85㎡이하,2017,3038,제주
2549,3,전용면적 85㎡초과 102㎡이하,2017,3157,제주
2550,3,전용면적 102㎡초과,2017,3082,제주
2551,4,전체,2017,6366,서울
2552,4,전용면적 60㎡이하,2017,6570,서울
2553,4,전용면적 60㎡초과 85㎡이하,2017,6414,서울
2554,4,전용면적 85㎡초과 102㎡이하,2017,6457,서울
2555,4,전용면적 102㎡초과,2017,6712,서울
2556,4,전체,2017,3179,인천
2557,4,전용면적 60㎡이하,2017,3268,인천
2558,4,전용면적 60㎡초과 85㎡이하,2017,3177,인천
2559,4,전용면적 85㎡초과 102㎡이하,2017,3275,인천
2560,4,전용면적 102㎡초과,2017,4201,인천
2561,4,전체,2017,3604,경기
2562,4,전용면적 60㎡이하,2017,3812,경기
2563,4,전용면적 60㎡초과 85㎡이하,2017,3552,경기
2564,4,전용면적 85㎡초과 102㎡이하,2017,3608,경기
2565,4,전용면적 102㎡초과,2017,4273,경기
2566,4,전체,2017,3289,부산
2567,4,전용면적 60㎡이하,2017,3089,부산
2568,4,전용면적 60㎡초과 85㎡이하,2017,3307,부산
2569,4,전용면적 85㎡초과 102㎡이하,2017,3354,부산
2570,4,전용면적 102㎡초과,2017,3931,부산
2571,4,전체,2017,3179,대구
2572,4,전용면적 60㎡이하,2017,3848,대구
2573,4,전용면적 60㎡초과 85㎡이하,2017,3182,대구
2574,4,전용면적 85㎡초과 102㎡이하,2017,3216,대구
2575,4,전용면적 102㎡초과,2017,4712,대구
2576,4,전체,2017,2854,광주
2577,4,전용면적 60㎡이하,2017,2448,광주
2578,4,전용면적 60㎡초과 85㎡이하,2017,2852,광주
2579,4,전용면적 85㎡초과 102㎡이하,2017,2880,광주
2580,4,전용면적 102㎡초과,2017,3358,광주
2581,4,전체,2017,2739,대전
2582,4,전용면적 60㎡이하,2017,2849,대전
2583,4,전용면적 60㎡초과 85㎡이하,2017,2685,대전
2584,4,전용면적 85㎡초과 102㎡이하,2017,2600,대전
2585,4,전용면적 102㎡초과,2017,4328,대전
2586,4,전체,2017,3578,울산
2587,4,전용면적 60㎡이하,2017,2904,울산
2588,4,전용면적 60㎡초과 85㎡이하,2017,3591,울산
2589,4,전용면적 85㎡초과 102㎡이하,2017,,울산
2590,4,전용면적 102㎡초과,2017,3137,울산
2591,4,전체,2017,2729,세종
2592,4,전용면적 60㎡이하,2017,2769,세종
2593,4,전용면적 60㎡초과 85㎡이하,2017,2698,세종
2594,4,전용면적 85㎡초과 102㎡이하,2017,2787,세종
2595,4,전용면적 102㎡초과,2017,2713,세종
2596,4,전체,2017,2068,강원
2597,4,전용면적 60㎡이하,2017,2072,강원
2598,4,전용면적 60㎡초과 85㎡이하,2017,2070,강원
2599,4,전용면적 85㎡초과 102㎡이하,2017,2221,강원
2600,4,전용면적 102㎡초과,2017,2251,강원
2601,4,전체,2017,2040,충북
2602,4,전용면적 60㎡이하,2017,2155,충북
2603,4,전용면적 60㎡초과 85㎡이하,2017,2045,충북
2604,4,전용면적 85㎡초과 102㎡이하,2017,2563,충북
2605,4,전용면적 102㎡초과,2017,2333,충북
2606,4,전체,2017,2221,충남
2607,4,전용면적 60㎡이하,2017,2330,충남
2608,4,전용면적 60㎡초과 85㎡이하,2017,2228,충남
2609,4,전용면적 85㎡초과 102㎡이하,2017,2963,충남
2610,4,전용면적 102㎡초과,2017,2758,충남
2611,4,전체,2017,2105,전북
2612,4,전용면적 60㎡이하,2017,2350,전북
2613,4,전용면적 60㎡초과 85㎡이하,2017,2101,전북
2614,4,전용면적 85㎡초과 102㎡이하,2017,2321,전북
2615,4,전용면적 102㎡초과,2017,2315,전북
2616,4,전체,2017,2106,전남
2617,4,전용면적 60㎡이하,2017,2151,전남
2618,4,전용면적 60㎡초과 85㎡이하,2017,2110,전남
2619,4,전용면적 85㎡초과 102㎡이하,2017,2379,전남
2620,4,전용면적 102㎡초과,2017,2307,전남
2621,4,전체,2017,2318,경북
2622,4,전용면적 60㎡이하,2017,2390,경북
2623,4,전용면적 60㎡초과 85㎡이하,2017,2307,경북
2624,4,전용면적 85㎡초과 102㎡이하,2017,2690,경북
2625,4,전용면적 102㎡초과,2017,2606,경북
2626,4,전체,2017,2401,경남
2627,4,전용면적 60㎡이하,2017,2554,경남
2628,4,전용면적 60㎡초과 85㎡이하,2017,2391,경남
2629,4,전용면적 85㎡초과 102㎡이하,2017,2872,경남
2630,4,전용면적 102㎡초과,2017,2659,경남
2631,4,전체,2017,3323,제주
2632,4,전용면적 60㎡이하,2017,4630,제주
2633,4,전용면적 60㎡초과 85㎡이하,2017,3196,제주
2634,4,전용면적 85㎡초과 102㎡이하,2017,3271,제주
2635,4,전용면적 102㎡초과,2017,3830,제주
2636,5,전체,2017,6400,서울
2637,5,전용면적 60㎡이하,2017,6592,서울
2638,5,전용면적 60㎡초과 85㎡이하,2017,6461,서울
2639,5,전용면적 85㎡초과 102㎡이하,2017,6408,서울
2640,5,전용면적 102㎡초과,2017,6675,서울
2641,5,전체,2017,3291,인천
2642,5,전용면적 60㎡이하,2017,3268,인천
2643,5,전용면적 60㎡초과 85㎡이하,2017,3290,인천
2644,5,전용면적 85㎡초과 102㎡이하,2017,3392,인천
2645,5,전용면적 102㎡초과,2017,4256,인천
2646,5,전체,2017,3474,경기
2647,5,전용면적 60㎡이하,2017,3628,경기
2648,5,전용면적 60㎡초과 85㎡이하,2017,3462,경기
2649,5,전용면적 85㎡초과 102㎡이하,2017,3591,경기
2650,5,전용면적 102㎡초과,2017,4045,경기
2651,5,전체,2017,3549,부산
2652,5,전용면적 60㎡이하,2017,3136,부산
2653,5,전용면적 60㎡초과 85㎡이하,2017,3626,부산
2654,5,전용면적 85㎡초과 102㎡이하,2017,3013,부산
2655,5,전용면적 102㎡초과,2017,3928,부산
2656,5,전체,2017,3179,대구
2657,5,전용면적 60㎡이하,2017,3848,대구
2658,5,전용면적 60㎡초과 85㎡이하,2017,3182,대구
2659,5,전용면적 85㎡초과 102㎡이하,2017,3216,대구
2660,5,전용면적 102㎡초과,2017,4712,대구
2661,5,전체,2017,2890,광주
2662,5,전용면적 60㎡이하,2017,,광주
2663,5,전용면적 60㎡초과 85㎡이하,2017,2877,광주
2664,5,전용면적 85㎡초과 102㎡이하,2017,2880,광주
2665,5,전용면적 102㎡초과,2017,3358,광주
2666,5,전체,2017,2739,대전
2667,5,전용면적 60㎡이하,2017,2849,대전
2668,5,전용면적 60㎡초과 85㎡이하,2017,2685,대전
2669,5,전용면적 85㎡초과 102㎡이하,2017,2600,대전
2670,5,전용면적 102㎡초과,2017,4328,대전
2671,5,전체,2017,3578,울산
2672,5,전용면적 60㎡이하,2017,2904,울산
2673,5,전용면적 60㎡초과 85㎡이하,2017,3591,울산
2674,5,전용면적 85㎡초과 102㎡이하,2017,,울산
2675,5,전용면적 102㎡초과,2017,3137,울산
2676,5,전체,2017,2729,세종
2677,5,전용면적 60㎡이하,2017,2769,세종
2678,5,전용면적 60㎡초과 85㎡이하,2017,2698,세종
2679,5,전용면적 85㎡초과 102㎡이하,2017,2787,세종
2680,5,전용면적 102㎡초과,2017,2713,세종
2681,5,전체,2017,2084,강원
2682,5,전용면적 60㎡이하,2017,2096,강원
2683,5,전용면적 60㎡초과 85㎡이하,2017,2084,강원
2684,5,전용면적 85㎡초과 102㎡이하,2017,2221,강원
2685,5,전용면적 102㎡초과,2017,2282,강원
2686,5,전체,2017,2050,충북
2687,5,전용면적 60㎡이하,2017,2162,충북
2688,5,전용면적 60㎡초과 85㎡이하,2017,2048,충북
2689,5,전용면적 85㎡초과 102㎡이하,2017,2563,충북
2690,5,전용면적 102㎡초과,2017,2564,충북
2691,5,전체,2017,2222,충남
2692,5,전용면적 60㎡이하,2017,2327,충남
2693,5,전용면적 60㎡초과 85㎡이하,2017,2229,충남
2694,5,전용면적 85㎡초과 102㎡이하,2017,2963,충남
